tournament_end|tournament_id|tournament_location|tournament_name|tournament_start|tournament_type
2017-12-03 23:59|274186AA-E086-4FFA-8BE6-1A8937CC1576|Lusaka, Zambia|Zambia International 2017|2017-11-30 00:00|International Series
2017-12-03 23:59|EA01550F-D9FA-437D-8C81-814D8A4025DB|Caldas da Rainha, Portugal|IX Portuguese Junior 2017|2017-12-01 00:00|Junior International Series
2017-12-06 23:59|97287887-26F8-42CD-87A6-F9D9399EEAC7|Lusaka, Zambia|Zambia Junior International 2017|2017-12-04 00:00|Junior Future Series
2017-12-08 23:59|DA53F2CA-0B48-411C-A8EB-A8E353435A5E|Blanchardstown, Ireland|FZ Forza Irish Open|2017-12-05 00:00|International Series
2017-12-10 00:00|B59B98EC-4CBC-494A-8A69-CA9194084359|Male', Maldives|Maldives International Challenge 2017 - Cancelled|2017-12-05 00:00|International Challenge
2017-12-09 23:59|FD670F87-99A2-4DC6-89E3-E60664B16B1D|Beirut , Lebanon|Badminton Asia Regional Under 15 2017|2017-12-06 00:00|Other
2017-12-10 23:59|AD4CC4EA-7EE2-45A1-9F95-63448CB46ED3|Pretoria, South Africa|South Africa International 2017|2017-12-07 00:00|International Series
2017-12-10 23:59|DCEFA5E1-569B-444F-868F-BBE62457B3BD|Trenčín, Slovakia|M SR dospelých|2017-12-08 00:00|Other
2017-12-10 23:59|D53BB5C8-2CC5-4ACD-BC76-7778BDB21CBA|Tartu, Estonia|YONEX Estonian Junior 2017|2017-12-08 00:00|Junior International Series
2017-12-10 23:59|7AB4C0E7-F1DC-45C4-AC22-87B77C7D3ACB|Tartu, Estonia|YONEX Estonian U17 International 2017|2017-12-08 00:00|none
none|563543D4-161C-43A9-8021-FD5A1FA80E9D|Trenčín, Slovakia|M SR U13 Trenčín|2017-12-09 00:00|none
2017-12-13 23:59|603062CD-58E1-4214-8CD6-A9A98196A810|Dubai, United Arab Emirates|Asian Youth Para Games 2017|2017-12-11 00:00|Other
2017-12-13 23:59|757E05AC-D79C-4996-AABB-F58BD23AF377|Pretoria, South Africa|South Africa Junior International 2017|2017-12-11 00:00|Junior Future Series
2017-12-16 23:59|FC2088BF-91DB-4987-9B28-EC8B124CE754|Ankara, Turkey|Turkey Junior 2017|2017-12-13 00:00|Junior International Series
2017-12-17 23:59|27A21F55-CAD5-4CF4-A60F-A7E06E0DEAAD|Dubai, United Arab Emirates|Dubai World Superseries Finals 2017|2017-12-13 00:00|World Superseries Premier
2017-12-17 23:59|042CA6E9-AA54-4A11-949B-6C065222BF51|Milano, Italy|YONEX Italian International 2017|2017-12-14 00:00|International Challenge
2017-12-17 23:59|7EB2CF68-1C74-4E0A-B0AE-568A95AE95E8|Nicosia, Cyprus|Cyprus U17 International 2017|2017-12-15 00:00|Other
2017-12-21 23:59|595206F6-CAFD-41FB-BD2A-87F5655C040C|Ankara, Turkey|Turkey International 2017|2017-12-18 00:00|International Series
2017-12-23 23:59|FD197886-E1A0-41C2-B93C-3140CF299D3C|Orange, U.S.A.|2017 Yonex/K&D Graphics International Challenge|2017-12-19 00:00|International Challenge
2017-12-24 23:59|BCDF3DEA-809B-4D7F-B0B3-B7F0439B22C3|Tripureshwor, Nepal|YONEX SUNRISE  Nepal International Series 2017|2017-12-20 00:00|International Series
2018-01-07 23:59|5E57B58F-D671-4893-BBB2-9C56403C648E|Most, Czech Republic|MCR U19 Most 2017|2018-01-06 00:00|none
2018-01-14 23:59|DF9A8990-7DD7-4B38-A859-6C7D952598B2|Bangkok, Thailand|PRINCESS SIRIVANNAVARI Thailand Masters 2018|2018-01-09 00:00|HSBC BWF World Tour Super 300
2018-01-14 23:59|D9CEE27F-6AFC-470D-A57C-945560DCC746|Tallinn, Estonia|YONEX Estonian International 2018|2018-01-11 00:00|International Series
2018-01-21 00:00|709BE6F3-D3AB-4A7C-BB29-68FCADB6B62B|Bukit Jalil, Malaysia|PERODUA Malaysia Masters 2018|2018-01-16 00:00|HSBC BWF World Tour Super 500
2018-01-21 00:00|638D865B-A576-4F9D-A759-070493D27E06|Przemysl, Poland|VICTOR Polish Junior 2018|2018-01-18 00:00|Junior International Series
2018-01-21 23:59|68115587-A7BC-4D93-AD52-283213B54064|Lund, Sweden|Swedish Open 2018|2018-01-18 00:00|International Series
2018-01-21 23:59|B8CC4FB6-3EF8-4DE7-98BA-1071C84CCF09|Medvode, Slovenia|Medvode FZ FORZA U17 Cup 2018|2018-01-19 00:00|none
none|327ACF5A-2DF4-4ED2-9542-D24BB8A089FA|Worcestershire, England|Worcester Uni  Senior Bronze 2018|2018-01-20 00:00|none
2018-01-28 23:59|E880C7A5-0A60-4A98-8FF9-A3B7DD58F3E2|Jakarta, Indonesia|DAIHATSU Indonesia Masters 2018|2018-01-23 00:00|HSBC BWF World Tour Super 500
2018-01-28 23:59|6D470E9C-B7DF-4412-A7C4-61190AD43714|Reykjavik, Iceland|Iceland International 2018|2018-01-25 00:00|International Series
2018-01-28 23:59|12D8E000-5B5D-4539-967B-FB2D75D6EE1F|Uppsala, Sweden|Swedish Junior 2018|2018-01-26 00:00|Junior International Series
2018-01-28 23:59|E86C2D49-F710-443B-8709-D8A3DE10C6F2|Uppsala, Sweden|Swedish U17 International 2018|2018-01-26 00:00|Other
2018-02-04 23:59|1D04BED4-2309-4F7F-B469-5E878816AACF|New Delhi, India|YONEX-SUNRISE DR. AKHILESH DAS GUPTA India Open 2018|2018-01-30 00:00|HSBC BWF World Tour Super 500
2018-02-04 23:59|633C3F42-A377-4067-AA11-C70822C99214|Auckland, New Zealand|YONEX North Harbour International 2018|2018-02-01 00:00|Future Series
2018-02-08 23:59|43182981-89F5-4077-A4A4-E8B50C22426B|Tehran, Iran|The 27th Iran Fajr International Challenge 2018|2018-02-05 00:00|International Challenge
2018-02-07 23:59|7985751C-4FDB-4C7C-9F67-0051E5BD54BD|Hamilton, New Zealand|VICTOR Oceania Team Championships 2018|2018-02-06 00:00|"Continental Team Championships
"
2018-02-11 23:59|4B903522-3120-484E-B0BF-2E923920DD85|Alor Setar, Malaysia|E-Plus Badminton Asia Team Championships 2018|2018-02-06 00:00|"Continental Team Championships
"
2018-02-10 23:59|2F225B70-FF6C-4BBD-A09E-24EB3A5ACB48|Algiers, Algeria|Algeria International 2018|2018-02-07 00:00|Future Series
2018-02-11 23:59|94F45B03-8233-402A-A8B6-9FEEC0EE24B0|Pecs, Hungary|8th Multi Alarm Hungarian Junior International 2018|2018-02-08 00:00|Junior International Series
2018-02-11 23:59|E5E560F4-A78F-4DB1-A49C-7498CA47B0D8|Hamilton, New Zealand|VICTOR Oceania Championships 2018|2018-02-08 00:00|Continental Individual Championships
2018-02-15 23:59|0C81E947-F45D-4D22-A644-574A5022D1A5|Algiers, Algeria|All Africa Men's and Women's Team Championships 2018|2018-02-12 00:00|"Continental Team Championships
"
2018-02-18 23:59|388325EE-F35A-4A7F-8294-AF9D60F228A8|Kazan, Russia|2018 European Men's & Women's Team Championships|2018-02-13 00:00|"Continental Team Championships
"
2018-02-18 23:59|4D40646D-1EB9-438A-A5DC-2D38817A6F73|Tacarigua, Trinidad and Tobago|M&F  Pan Am Team Continental Championships 2018|2018-02-15 00:00|"Continental Team Championships
"
2018-02-18 23:59|0C644792-CF27-44B4-9524-7A738F5931F9|Kazan, Russia|2018 European U15 Championships|2018-02-16 00:00|none
2018-02-18 23:59|0D982F87-7237-47FB-B3A9-563BFD7E7D1C|Algiers Algeria, Algeria|All Africa Individual Championships 2018|2018-02-16 00:00|Continental Individual Championships
2018-02-18 23:59|4C571737-6B27-4B43-A7EC-AF47F0D6BB72|Oviedo, Spain|IBERDROLA Spanish Junior 2018|2018-02-16 00:00|Junior International Series
2018-02-18 23:59|C454700F-30D7-4D64-9F62-66A0A70A1684|Aire-sur-la-Lys, France|YONEX France U17 Open 2018|2018-02-16 00:00|Other
2018-02-25 23:59|F9533AE1-4375-458C-BB11-E6B186C5EA21|Basel, Switzerland|YONEX Swiss Open 2018|2018-02-20 00:00|HSBC BWF World Tour Super 300
2018-02-24 23:59|A6532B8A-063A-4FCE-8EFF-DB0834BC053B|Vienna, Austria|Austrian Open 2018|2018-02-21 00:00|International Challenge
2018-02-25 23:59|5D21884B-1612-4770-8217-2D625A72A886|KAMPALA, Uganda|Uganda International 2018|2018-02-22 00:00|International Series
2018-02-25 00:00|1C7B573F-CFE7-46EA-B97D-8612CC14FF67|Milano, Italy|YONEX Italian Junior 2018|2018-02-23 00:00|Junior International Series
2018-02-28 23:59|83C4B883-E4A9-43A6-9092-BD130D16505F|KAMPALA, Uganda|Uganda Junior International 2018|2018-02-26 00:00|Junior Future Series
2018-03-04 23:59|4DC8AE6C-3BE4-4CBD-98D4-EA3F6F6A9991|Kingston 6, Jamaica|IV Jamaica International 2018|2018-02-27 00:00|International Series
2018-03-03 23:59|7742B020-2AF8-4374-B404-784BCC176108|Zamarovce – Trencin, Slovakia|YONEX Slovak Open 2018|2018-02-28 00:00|Future Series
2018-03-04 00:00|A88E8975-0008-4E07-916C-1E24794FA8EA|Haarlem, Netherlands|YONEX Dutch Junior 2018|2018-02-28 00:00|Junior International Grand Prix
2018-03-11 23:59|42A5647B-467F-47A1-88EB-53B7580C6EBA|Mülheim an der Ruhr, Germany|YONEX German Open 2018|2018-03-06 00:00|HSBC BWF World Tour Super 300
2018-03-11 23:59|2BF17B8B-EB2B-4B8E-8168-A9C3E2563D87|Foz do Iguazu , Brazil|33th Brazil International Badminton Cup 2018|2018-03-07 00:00|International Challenge
2018-03-11 23:59|A9402552-E37E-428A-90FB-4733CFCE29DD|Caldas da Rainha, Portugal|53 Portuguese International Championships|2018-03-08 00:00|International Series
2018-03-11 23:59|7ED4AA8F-294F-497E-9688-BF71EAE4D893|Alcudia (Mallorca), Spain|VII Spanish Para-Badminton International 2018|2018-03-08 00:00|none
2018-03-11 23:59|7E5B96F4-2E5E-4287-AFF1-3F5F758B96AA|Berlin, Germany|YONEX German Junior 2018|2018-03-08 00:00|Junior International Grand Prix
2018-03-18 23:59|C06D6567-30AD-43B6-822B-24BCC611DB88|La Habana, Cuba|XIX Giraldilla Tournament|2018-03-14 00:00|Future Series
2018-03-18 23:59|4E6160C1-6ABB-43CF-A535-2F0175C84D7D|Birmingham, England|YONEX All England Open 2018|2018-03-14 00:00|HSBC BWF World Tour Super 1000
2018-03-17 00:00|0714198E-9789-4B44-A5BC-1433CD1581EC|Rishon Le zion, Israel|Israel Junior 2018|2018-03-15 00:00|Junior International Series
2018-03-18 23:59|11DA4053-0EF1-46F5-9D7B-6B94A957801E|Karviná, Czech Republic|KaBaL International Karviná 2018|2018-03-15 00:00|International Series
2018-03-25 00:00|FBB28C8F-2A3D-4CFD-AA87-98D60602D2BC|Hanoi, Vietnam|CIPUTRA HANOI - YONEX SUNRISE Vietnam International Challenge 2018|2018-03-20 00:00|International Challenge
2018-03-25 00:00|43FDDAC5-6158-46C5-A1DD-D79A213D0700|TBC, Poland|Polish Open 2018 - Cancelled|2018-03-22 00:00|International Challenge
2018-03-25 23:59|6E8A9B11-DF6D-4EDA-8536-A8BA6B6837E6|Calgary, Canada|Canadian Junior International|2018-03-22 00:00|Junior Future Series
2018-04-01 23:59|5296EBA2-B62F-4228-A879-FE2DAA3D6A00|Orleans, France|Orleans Masters 2018|2018-03-27 00:00|BWF Tour Super 100
2018-04-01 23:59|210CF2A0-0520-494C-9BD9-BC6FAAF88651|ZAGREB, Croatia|VICTOR Croatian International 2018|2018-03-29 00:00|Future Series
2018-04-01 23:59|69130874-EAA0-4B2F-9951-A1D01BCD1997|Sidirokastro, Greece|Hellas Junior International 2018|2018-03-30 00:00|Junior International Series
2018-04-01 23:59|A90FB066-4112-4138-954E-82DE34A7357D|Edegem, Belgium|VICTOR JOT U17 2018|2018-03-30 00:00|none
2018-04-08 23:59|A9B27DF7-C5C4-4F54-A332-8081B1F9891B|South Tangerang, Indonesia|PEMBANGUNAN JAYA RAYA Junior Grand Prix 2018|2018-04-02 00:00|Junior International Grand Prix
2018-04-06 00:00|00C31977-5FAE-4649-A4D6-A792C404FE8A|Český Krumlov, Czech Republic|FZ FORZA Czech U17 International 2018|2018-04-04 00:00|none
2018-04-08 23:59|248672C3-8121-44F9-BB45-D16CB45714CD|Moriguchi, Japan|Osaka International Challenge 2018|2018-04-04 00:00|International Challenge
2018-04-08 23:59|4D90062C-E87A-43EA-BAA1-15F1FA275245|Vantaa, Finland|Finnish Open 2018|2018-04-05 00:00|International Challenge
2018-04-08 23:59|D3D17CF2-A804-47F5-9684-7964691C88F5|Buenos Aires, Argentina|VI Argentina International 2018|2018-04-05 00:00|Future Series
2018-04-09 00:00|1AAB5F27-C92A-492A-9753-0DA644045720|Carrara, Australia|2018 Commonwealth Games|2018-04-05 00:00|Other
2018-04-15 00:00|74704C95-F46B-4488-B340-1103540BDD0C|Goldcoast, queensland, Australia|2018 Commonwealth Games|2018-04-10 00:00|Other
2018-04-15 23:59|3606D81B-8FE6-4C56-BDF3-C8D6837FD853|GUADALAJARA, Mexico|IV YONEX Mexican International U19 2018|2018-04-10 00:00|Continental Junior Individual Championships
2018-04-15 23:59|6614E5F7-6C30-4791-BC52-F3FF17BECA38|Ling Shui, China|Lingshui China Masters 2018|2018-04-10 00:00|BWF Tour Super 100
2018-04-15 23:59|33F2CE56-0C0B-4DCD-9541-EAB40F8AB558|Semarang, Indonesia|USM Indonesia International Series 2018|2018-04-10 00:00|International Series
2018-04-15 00:00|6DDE4362-918B-46BA-880D-BD7B9711DE46|Wateringen, Netherlands|19th VICTOR Dutch International 2018|2018-04-12 00:00|International Series
2018-04-15 23:59|8A06F86B-6B62-42B4-A884-62D309902DBC|Dubai, United Arab Emirates|1st Fazza - Dubai Para-Badminton International 2018|2018-04-12 00:00|none
2018-04-15 23:59|F4ADC616-D035-4869-AC55-28121EC680C8|Nicosia, Cyprus|Cyprus Junior 2018|2018-04-13 00:00|Junior International Series
2018-04-22 23:59|15241A4B-59CF-40AA-A932-4734F42B89B4|Kuala Lumpur, Malaysia|CELCOM AXIATA Malaysia International Challenge|2018-04-17 00:00|International Challenge
2018-04-22 23:59|65DEEE82-EC2B-4DE0-8200-B572FE5C5ADF|SIDIROKASTRO, Greece|Hellas International 2018|2018-04-19 00:00|Future Series
2018-04-29 00:00|6B700566-4920-4B2E-AD6F-8335E805C868|Bangkok, Thailand|YONEX-SHERA-ROZA-BTY Junior International 2018|2018-04-23 00:00|Junior International Challenge
2018-04-29 23:59|FC3BF9CF-E75E-4D3A-800A-1B12F3156710|Huelva, Spain|2018 European Championships|2018-04-24 00:00|Continental Individual Championships
2018-04-29 23:59|0465918A-459C-48F8-BC12-70F18B5EAF67|Wuhan, China|Badminton Asia Championships 2018|2018-04-24 00:00|Continental Individual Championships
2018-04-29 23:59|D9C50566-87CC-42FE-981B-85F7AA9F6BD7|Kampala, Uganda|Uganda Para-Badminton International 2018|2018-04-25 00:00|none
2018-04-29 23:59|4519CDC0-3364-4AEC-B055-0813569C9EB6|Dubrovnik, Croatia|Valamar Junior Open 2018|2018-04-26 00:00|Junior International Series
2018-04-29 23:59|0239669F-C006-445B-B760-FD9631CA3DF1|Guatemala City, Guatemala|XXII Pan Am Individual Championships 2018|2018-04-26 00:00|Continental Individual Championships
2018-05-02 23:59|29E38F39-DE08-4BC7-8A15-A40BA6A8D85B|Pazardzhik, Bulgaria|HEBAR Bulgarian U17 International 2018|2018-04-30 00:00|none
2018-05-05 23:59|E5B5A3A1-E640-4DB3-A047-B5A9BDD4776A|Kampala, Uganda|African Para-Badminton Championships 2018|2018-05-01 00:00|none
2018-05-06 23:59|616C1742-BE40-434A-B9FC-2F30B0C5F395|Auckland, New Zealand|BARFOOT & THOMPSON New Zealand Open 2018|2018-05-01 00:00|HSBC BWF World Tour Super 300
2018-05-13 23:59|0B2351D8-4D29-4E7A-B3DB-8CBF2E65CF32|Sydney, Australia|CROWN GROUP Australian Open 2018|2018-05-08 00:00|HSBC BWF World Tour Super 300
2018-05-13 23:59|9AC02B6C-876C-4BA9-ACBF-93483E291A02|Konya, Turkey|4th Turkish Para-Badminton International - ENESCUP 2018|2018-05-09 00:00|none
2018-05-13 23:59|0FB7BF01-B2B3-400B-918D-F72A077A062A|Medvode, Slovenia|FZ Forza Slovenia International 2018|2018-05-10 00:00|International Series
2018-05-20 23:59|526370FE-99E9-4639-9C94-7C8C9D874BB0|Lima, Peru|Perú Future Series  2018|2018-05-17 00:00|Future Series
2018-05-20 23:59|45B69DE1-90B4-4559-A4D8-00BA7E287B90|Opatija, Croatia|Adria U17 International 2018|2018-05-18 00:00|none
2018-05-27 23:59|0057097B-20D5-4CF4-8E22-7138EE7565DC|Bangkok, Thailand|TOTAL BWF Thomas & Uber Cup Finals 2018|2018-05-20 00:00|Grade 1 – Team Tournaments
2018-05-27 00:00|5FF268EE-BC72-4DF4-B2AB-BB79CA573C13|TBC, Romania|Romanian International 2018 - Cancelled|2018-05-24 00:00|Future Series
2018-05-27 23:59|3470DDCA-B3FC-429E-A593-E8480C6AAAAA|Glubczyce, Poland|Polish U17 Open 2018|2018-05-25 00:00|none
2018-06-03 23:59|3D145086-0B96-4C4E-A59D-B6F85584F367|Jelgava, Latvia|YONEX Latvia International 2018|2018-05-31 00:00|Future Series
2018-06-03 23:59|138142C2-E712-4503-B11F-7AE5B719A33D|Lauterach, Austria|Austrian U17 Open 2018|2018-06-01 00:00|none
2018-06-10 23:59|4607792C-8230-4286-978C-8C744D31B950|Rose Hill, Mauritius|Mauritius International 2018|2018-06-07 00:00|Future Series
2018-06-10 23:59|06CB199C-A45E-4B8F-90BA-B0780D19EB28|Kaunas, Lithuania|YONEX Lithuanian International 2018|2018-06-07 00:00|Future Series
2018-06-10 23:59|FA41BDDB-3A37-453E-8FFA-99F060FE38C4|Bergisch Gladbach-Refrath, Germany|BABOLAT German U17 International 2018|2018-06-08 00:00|none
2018-06-17 23:59|DDD7EA54-4BF9-4B26-8AD4-E391B086FE0E|Fullerton, U.S.A.|2018 YONEX US Open|2018-06-12 00:00|HSBC BWF World Tour Super 300
2018-06-17 23:59|464A662D-1322-4EAF-A4C0-CE7F2EE5F140|Yaoude, Cameroon|Cameroon International 2018|2018-06-14 00:00|International Series
2018-06-17 23:59|EE0DCE8F-8D14-4184-90FE-5D45FF12A4BE|Madrid, Spain|IBERDROLA Spanish International Villa de Madrid 2018|2018-06-14 00:00|International Challenge
2018-06-17 23:59|4B6475DC-A04D-4229-A4D7-24B8C7490693|Novi Sad, Serbia|Serbian U17 International - NOVI SAD 2018|2018-06-15 00:00|none
2018-06-23 00:00|466C8CC3-E3E2-47D7-9611-F56990BC3870|Bialystok, Poland|2018 European Club Championships|2018-06-19 00:00|none
2018-06-23 23:59|B457D0F2-A282-4DA2-A249-7BECF294147B|Białystok, Poland|2018 European Club Championships|2018-06-19 00:00|none
2018-06-24 23:59|65F72699-96CD-458F-B8E1-F1648CF4EEA6|Calgary, Canada|2018 YONEX Canada Open|2018-06-19 00:00|BWF Tour Super 100
2018-06-24 23:59|9163029C-E28E-4F54-ABF5-32C62028E700|Dublin, Ireland|FZ Forza Irish Para-Badminton International 2018|2018-06-20 00:00|none
2018-06-24 23:59|AE2A6068-6AFE-4E9C-9670-3699B1AA0F60|Abidjan, Ivory Coast|Cote D'Ivoire International 2018|2018-06-21 00:00|International Series
2018-06-24 23:59|21D81F91-B26D-42D3-8B1C-C6CB6379A487|Ulaanbaatar, Mongolia|Mongolia Junior International Series 2018|2018-06-21 00:00|Junior International Series
2018-06-26 23:59|C7845E81-EFDA-4DC3-8B48-7E6205FB4F26|Tarragona, Spain|Tarragona 2018 Mediterranean Games|2018-06-23 00:00|Other
2018-07-01 23:59|BBA2F1F1-666B-424C-B72A-8FC1421165A0|Bukit Jalil, Malaysia|CELCOM AXIATA Malaysia Open 2018|2018-06-26 00:00|HSBC BWF World Tour Super 750
2018-07-01 23:59|3FF9B32E-3A80-46A0-9DDF-F9225916EEB2|Lima, Peru|Perú International 2018|2018-06-26 00:00|International Series
2018-07-01 23:59|CC374ABA-2669-41B0-931B-6877EFAC6248|Cotonou, Benin|Benin International 2018|2018-06-28 00:00|Future Series
2018-07-01 23:59|8F1BDBA2-1D91-41B8-9F12-4A0EA009FA97|Ulaanbaatar, Mongolia|Mongolia International Series 2018|2018-06-28 00:00|International Series
2018-07-01 23:59|6BA49168-F417-4E85-BBB1-2A551D20BD70|Gatchina, Russia|Russian Junior White Nights 2018|2018-06-28 00:00|Junior International Series
2018-07-01 23:59|42892396-7ACA-41A8-A85D-39FD77946809|Gatchina, Russia|Russian U17 White Nights 2018|2018-06-28 00:00|none
2018-07-08 23:59|66E06027-4CA2-43A7-BE42-811EB9B3147D|Jakarta, Indonesia|BLIBLI Indonesia Open 2018|2018-07-03 00:00|HSBC BWF World Tour Super 1000
2018-07-08 23:59|3EA0F01D-DA92-4032-8067-5628EF8D2206|Gatchina, Russia|White Nights 2018|2018-07-04 00:00|International Challenge
2018-07-15 23:59|9161B0EB-03DF-4AF5-BE6A-F5C20ABDB5A9|Bangkok, Thailand|TOYOTA Thailand Open 2018|2018-07-10 00:00|HSBC BWF World Tour Super 500
2018-07-15 23:59|0FB5AEBA-F28E-4FDA-9375-C49DB9B546DE|Tema, Ghana|Ghana International 2018|2018-07-12 00:00|International Series
2018-07-17 23:59|B5BD18BD-779C-4B82-9161-A72AE34BF35F|Jakarta, Indonesia|Badminton Asia Junior Championships 2018 ( Team Event)|2018-07-14 00:00|Continental Junior Team Championships
2018-07-22 23:59|D7DEC522-C306-4A2A-9EC1-3C6DA23F4B33|Singapore, Singapore|Singapore Open 2018|2018-07-17 00:00|HSBC BWF World Tour Super 500
2018-07-20 23:59|59C36AAC-5351-472E-AE10-551CE2BB488C|Salvador Bahia, Brazil|XXVII Pan Am Junior Team Championships 2018|2018-07-18 00:00|Continental Junior Team Championships
2018-07-21 23:59|AAFD4FD9-CC3A-4187-B447-BFF2F7122AF8|Lagos, Nigeria|Lagos International 2018|2018-07-18 00:00|International Challenge
2018-07-22 23:59|AFCD6A21-5C7D-42A2-8132-78726A631B4B|Jakarta, Indonesia|Badminton Asia Junior Championships 2018 ( Individual Event)|2018-07-18 00:00|Continental Junior Individual Championships
2018-07-26 23:59|A7C26EB2-3CDF-4CAD-8AF2-105F78AA2FF7|Salvador Bahia, Brazil|XXVII Pan Am junior Championships U11 - U17|2018-07-22 00:00|none
2018-07-25 23:59|CF6612E3-0821-4DFC-9583-19FAA9BDA313|Algiers, Algeria|African Youth Games 2018|2018-07-23 00:00|Continental Junior Individual Championships
2018-07-26 23:59|08878F9B-B37E-4EDF-BCDA-49A4191C5C71|Salvador Bahia , Brazil|XXVII Pan Am Junior Championships U19|2018-07-23 00:00|Continental Junior Individual Championships
2018-07-29 23:59|483847FB-9AD9-444B-B2CA-283759C92D54|Vladivostock, Russia|Russian Open 2018|2018-07-24 00:00|BWF Tour Super 100
2018-07-29 23:59|8F01211B-5346-482E-9D12-AB94CB0724B1|Akita, Japan|YONEX Akita Masters 2018|2018-07-24 00:00|BWF Tour Super 100
2018-07-29 23:59|7F92D325-FDA6-4122-A457-C0034B9EE12E|Bangkok, Thailand|Thailand Para-Badminton International 2018|2018-07-25 00:00|none
2018-08-05 23:59|0A074714-6125-4D05-8B24-EF5594A30C02|Nanjing, China|TOTAL BWF World Championships 2018|2018-07-30 00:00|Grade 1 – Individual Tournaments
2018-08-04 23:59|A3A785DC-F786-4B08-93A2-D84510A11994|Dnipro, Ukraine|FZ FORZA Ukraine Junior International 2018|2018-08-01 00:00|Junior International Series
2018-08-11 23:59|23434E04-5404-46C9-BC4A-C5A9FB2E7056|Orange, U.S.A.|2018 YONEX/K&D Graphics International Series|2018-08-07 00:00|International Series
2018-08-12 23:59|D6C17F24-F058-4ED1-9838-21A32A03273E|Ho Chi Minh City, Vietnam|YONEX-SUNRISE Vietnam Open 2018|2018-08-07 00:00|BWF Tour Super 100
2018-08-12 23:59|DFA536DC-4FCE-4DFA-9D75-9751A75D07C8|Sao Paulo, Brazil|Brazil Para-Badminton International 2018|2018-08-09 00:00|none
2018-08-12 23:59|342D2784-321B-4900-AC62-B364502EA140|Pazardzhik, Bulgaria|Bulgarian Junior International Championships,2018|2018-08-09 00:00|Junior International Series
2018-08-12 23:59|590B7279-C16B-496D-B954-1E560CDDADF8|Pune, India|YONEX SUNRISE India Junior International 2018|2018-08-09 00:00|Junior International Grand Prix
